id,Blog_id,Post_id
1997,81,1997
1998,59,1998
1999,56,1999
2000,2,2000
2001,10,2001
2002,94,2002
2003,34,2003
2004,36,2004
2005,55,2005
2006,11,2006
2007,28,2007
2008,8,2008
2009,63,2009
2010,64,2010
2011,10,2011
2012,56,2012
2013,70,2013
2014,42,2014
2015,43,2015
2016,64,2016
2017,76,2017
2018,55,2018
2019,57,2019
2020,2,2020
2021,14,2021
2022,21,2022
2023,12,2023
2024,89,2024
2025,79,2025
2026,28,2026
2027,10,2027
2028,51,2028
2029,47,2029
2030,66,2030
2031,10,2031
2032,30,2032
2033,14,2033
2034,82,2034
2035,49,2035
2036,19,2036
2037,68,2037
2038,82,2038
2039,27,2039
2040,6,2040
2041,69,2041
2042,59,2042
2043,42,2043
2044,57,2044
2045,71,2045
2046,95,2046
2047,43,2047
2048,82,2048
2049,60,2049
2050,27,2050
2051,31,2051
2052,48,2052
2053,36,2053
2054,44,2054
2055,74,2055
2056,32,2056
2057,22,2057
2058,89,2058
2059,63,2059
2060,31,2060
2061,67,2061
2062,60,2062
2063,45,2063
2064,47,2064
2065,24,2065
2066,39,2066
2067,10,2067
2068,76,2068
2069,67,2069
2070,47,2070
2071,76,2071
2072,12,2072
2073,42,2073
2074,74,2074
2075,67,2075
2076,60,2076
2077,34,2077
2078,100,2078
2079,4,2079
2080,67,2080
2081,64,2081
2082,14,2082
2083,77,2083
2084,7,2084
2085,73,2085
2086,70,2086
2087,44,2087
2088,32,2088
2089,36,2089
2090,18,2090
2091,30,2091
2092,25,2092
2093,75,2093
2094,2,2094
2095,54,2095
2096,1,2096
2097,17,2097
2098,67,2098
2099,68,2099
2100,100,2100
2101,71,2101
2102,82,2102
2103,89,2103
2104,57,2104
2105,72,2105
2106,55,2106
2107,66,2107
2108,8,2108
2109,3,2109
2110,66,2110
2111,34,2111
2112,98,2112
2113,25,2113
2114,15,2114
2115,12,2115
2116,60,2116
2117,38,2117
2118,86,2118
2119,98,2119
2120,58,2120
2121,31,2121
2122,8,2122
2123,95,2123
2124,74,2124
2125,49,2125
2126,90,2126
2127,63,2127
2128,28,2128
2129,55,2129
2130,18,2130
2131,76,2131
2132,18,2132
2133,16,2133
2134,51,2134
2135,71,2135
2136,62,2136
2137,18,2137
2138,30,2138
2139,56,2139
2140,28,2140
2141,87,2141
2142,88,2142
2143,44,2143
2144,66,2144
2145,4,2145
2146,5,2146
2147,19,2147
2148,18,2148
2149,5,2149
2150,62,2150
2151,60,2151
2152,21,2152
2153,18,2153
2154,29,2154
2155,66,2155
2156,27,2156
2157,96,2157
2158,24,2158
2159,77,2159
2160,10,2160
2161,52,2161
2162,52,2162
2163,90,2163
2164,49,2164
2165,89,2165
2166,97,2166
2167,65,2167
2168,31,2168
2169,18,2169
2170,30,2170
2171,61,2171
2172,32,2172
2173,27,2173
2174,50,2174
2175,74,2175
2176,62,2176
2177,16,2177
2178,85,2178
2179,19,2179
2180,21,2180
2181,22,2181
2182,86,2182
2183,12,2183
2184,70,2184
2185,7,2185
2186,29,2186
2187,56,2187
2188,38,2188
2189,24,2189
2190,3,2190
2191,11,2191
2192,78,2192
2193,98,2193
2194,47,2194
2195,15,2195
2196,76,2196
2197,6,2197
2198,57,2198
2199,59,2199
2200,78,2200
2201,11,2201
2202,79,2202
2203,32,2203
2204,93,2204
2205,92,2205
2206,44,2206
2207,21,2207
2208,63,2208
2209,92,2209
2210,95,2210
2211,85,2211
2212,11,2212
2213,29,2213
2214,5,2214
2215,81,2215
2216,46,2216
2217,25,2217
2218,27,2218
2219,44,2219
2220,8,2220
2221,97,2221
2222,74,2222
2223,46,2223
2224,61,2224
2225,22,2225
2226,78,2226
2227,52,2227
2228,22,2228
2229,73,2229
2230,83,2230
2231,7,2231
2232,40,2232
2233,42,2233
2234,63,2234
2235,40,2235
2236,61,2236
2237,1,2237
2238,28,2238
2239,16,2239
2240,11,2240
2241,62,2241
2242,34,2242
2243,69,2243
2244,73,2244
2245,83,2245
2246,38,2246
2247,6,2247
2248,19,2248
2249,46,2249
2250,64,2250
2251,90,2251
2252,89,2252
2253,99,2253
2254,43,2254
2255,88,2255
2256,13,2256
2257,78,2257
2258,9,2258
2259,36,2259
2260,94,2260
2261,38,2261
2262,74,2262
2263,48,2263
2264,47,2264
2265,96,2265
2266,91,2266
2267,70,2267
2268,68,2268
2269,71,2269
2270,30,2270
2271,10,2271
2272,95,2272
2273,67,2273
2274,31,2274
2275,78,2275
2276,13,2276
2277,90,2277
2278,31,2278
2279,11,2279
2280,30,2280
2281,1,2281
2282,34,2282
2283,52,2283
2284,47,2284
2285,17,2285
2286,84,2286
2287,8,2287
2288,13,2288
2289,45,2289
2290,84,2290
2291,73,2291
2292,67,2292
2293,70,2293
2294,11,2294
2295,3,2295
2296,96,2296
2297,9,2297
2298,61,2298
2299,24,2299
2300,34,2300
2301,48,2301
2302,53,2302
2303,99,2303
2304,7,2304
2305,28,2305
2306,60,2306
2307,90,2307
2308,21,2308
2309,54,2309
2310,71,2310
2311,5,2311
2312,12,2312
2313,51,2313
2314,25,2314
2315,89,2315
2316,53,2316
2317,45,2317
2318,2,2318
2319,40,2319
2320,62,2320
2321,50,2321
2322,83,2322
2323,49,2323
2324,85,2324
2325,40,2325
2326,19,2326
2327,59,2327
2328,65,2328
2329,98,2329
2330,84,2330
2331,90,2331
2332,58,2332
2333,56,2333
2334,17,2334
2335,100,2335
2336,21,2336
2337,97,2337
2338,86,2338
2339,53,2339
2340,67,2340
2341,42,2341
2342,44,2342
2343,53,2343
2344,12,2344
2345,45,2345
2346,71,2346
2347,89,2347
2348,46,2348
2349,57,2349
2350,93,2350
2351,33,2351
2352,97,2352
2353,3,2353
2354,3,2354
2355,22,2355
2356,20,2356
2357,49,2357
2358,40,2358
2359,42,2359
2360,2,2360
2361,70,2361
2362,60,2362
2363,9,2363
2364,46,2364
2365,99,2365
2366,6,2366
2367,100,2367
2368,100,2368
2369,37,2369
2370,76,2370
2371,80,2371
2372,23,2372
2373,6,2373
2374,45,2374
2375,43,2375
2376,8,2376
2377,89,2377
2378,80,2378
2379,28,2379
2380,56,2380
2381,32,2381
2382,19,2382
2383,60,2383
2384,83,2384
2385,68,2385
2386,32,2386
2387,68,2387
2388,79,2388
2389,83,2389
2390,3,2390
2391,18,2391
2392,81,2392
2393,38,2393
2394,94,2394
2395,70,2395
2396,67,2396
2397,4,2397
2398,36,2398
2399,19,2399
2400,79,2400
2401,83,2401
2402,27,2402
2403,29,2403
2404,16,2404
2405,95,2405
2406,87,2406
2407,76,2407
2408,90,2408
2409,91,2409
2410,86,2410
2411,2,2411
2412,36,2412
2413,52,2413
2414,64,2414
2415,3,2415
2416,98,2416
2417,43,2417
2418,60,2418
2419,26,2419
2420,67,2420
2421,93,2421
2422,71,2422
2423,51,2423
2424,16,2424
2425,45,2425
2426,70,2426
2427,43,2427
2428,7,2428
2429,43,2429
2430,68,2430
2431,65,2431
2432,7,2432
2433,2,2433
2434,37,2434
2435,99,2435
2436,39,2436
2437,9,2437
2438,45,2438
2439,50,2439
2440,52,2440
2441,46,2441
2442,87,2442
2443,98,2443
2444,100,2444
2445,59,2445
2446,46,2446
2447,44,2447
2448,64,2448
2449,20,2449
2450,54,2450
2451,14,2451
2452,16,2452
2453,77,2453
2454,46,2454
2455,43,2455
2456,14,2456
2457,56,2457
2458,10,2458
2459,16,2459
2460,55,2460
2461,72,2461
2462,29,2462
2463,14,2463
2464,64,2464
2465,26,2465
2466,32,2466
2467,37,2467
2468,39,2468
2469,18,2469
2470,3,2470
2471,15,2471
2472,86,2472
2473,77,2473
2474,29,2474
2475,79,2475
2476,47,2476
2477,23,2477
2478,79,2478
2479,59,2479
2480,27,2480
2481,13,2481
2482,2,2482
2483,86,2483
2484,16,2484
2485,62,2485
2486,67,2486
2487,37,2487
2488,100,2488
2489,56,2489
2490,29,2490
2491,45,2491
2492,48,2492
2493,50,2493
2494,11,2494
2495,13,2495
2496,96,2496
2497,67,2497
2498,53,2498
2499,5,2499
2500,45,2500
2501,36,2501
2502,47,2502
2503,8,2503
2504,87,2504
2505,82,2505
2506,69,2506
2507,84,2507
2508,10,2508
2509,89,2509
2510,75,2510
2511,7,2511
2512,95,2512
2513,46,2513
2514,4,2514
2515,76,2515
2516,93,2516
2517,9,2517
2518,34,2518
2519,1,2519
2520,19,2520
2521,42,2521
2522,45,2522
2523,27,2523
2524,24,2524
2525,41,2525
2526,77,2526
2527,74,2527
2528,52,2528
2529,49,2529
2530,89,2530
2531,20,2531
2532,88,2532
2533,62,2533
2534,50,2534
2535,53,2535
2536,9,2536
2537,21,2537
2538,53,2538
2539,71,2539
2540,23,2540
2541,73,2541
2542,79,2542
2543,49,2543
2544,3,2544
2545,98,2545
2546,84,2546
2547,53,2547
2548,29,2548
2549,92,2549
2550,64,2550
2551,8,2551
2552,88,2552
2553,100,2553
2554,51,2554
2555,57,2555
2556,25,2556
2557,12,2557
2558,59,2558
2559,28,2559
2560,67,2560
2561,66,2561
2562,11,2562
2563,39,2563
2564,28,2564
2565,66,2565
2566,70,2566
2567,15,2567
2568,94,2568
2569,91,2569
2570,47,2570
2571,93,2571
2572,36,2572
2573,47,2573
2574,37,2574
2575,27,2575
2576,100,2576
2577,37,2577
2578,68,2578
2579,33,2579
2580,81,2580
2581,44,2581
2582,84,2582
2583,21,2583
2584,19,2584
2585,66,2585
2586,71,2586
2587,17,2587
2588,67,2588
2589,17,2589
2590,49,2590
2591,65,2591
2592,61,2592
2593,79,2593
2594,5,2594
2595,81,2595
2596,62,2596
2597,6,2597
2598,89,2598
2599,26,2599
2600,23,2600
2601,82,2601
2602,25,2602
2603,26,2603
2604,99,2604
2605,99,2605
2606,67,2606
2607,52,2607
2608,51,2608
2609,57,2609
2610,25,2610
2611,20,2611
2612,82,2612
2613,31,2613
2614,62,2614
2615,92,2615
2616,23,2616
2617,3,2617
2618,89,2618
2619,53,2619
2620,2,2620
2621,34,2621
2622,67,2622
2623,35,2623
2624,61,2624
2625,39,2625
2626,29,2626
2627,78,2627
2628,42,2628
2629,2,2629
2630,59,2630
2631,29,2631
2632,62,2632
2633,86,2633
2634,68,2634
2635,21,2635
2636,44,2636
2637,1,2637
2638,64,2638
2639,61,2639
2640,24,2640
2641,90,2641
2642,17,2642
2643,64,2643
2644,37,2644
2645,84,2645
2646,34,2646
2647,78,2647
2648,57,2648
2649,50,2649
2650,37,2650
2651,41,2651
2652,65,2652
2653,61,2653
2654,13,2654
2655,83,2655
2656,59,2656
2657,90,2657
2658,81,2658
2659,39,2659
2660,54,2660
2661,68,2661
2662,92,2662
2663,66,2663
2664,73,2664
2665,18,2665
2666,45,2666
2667,92,2667
2668,56,2668
2669,74,2669
2670,25,2670
2671,32,2671
2672,7,2672
2673,78,2673
2674,8,2674
2675,68,2675
2676,27,2676
2677,77,2677
2678,2,2678
2679,65,2679
2680,19,2680
2681,84,2681
2682,82,2682
2683,91,2683
2684,98,2684
2685,78,2685
2686,93,2686
2687,8,2687
2688,53,2688
2689,60,2689
2690,40,2690
2691,12,2691
2692,78,2692
2693,89,2693
2694,17,2694
2695,75,2695
2696,54,2696
2697,54,2697
2698,94,2698
2699,55,2699
2700,91,2700
2701,6,2701
2702,68,2702
2703,94,2703
2704,55,2704
2705,15,2705
2706,64,2706
2707,30,2707
2708,36,2708
2709,66,2709
2710,73,2710
2711,34,2711
2712,21,2712
2713,68,2713
2714,42,2714
2715,83,2715
2716,1,2716
2717,34,2717
2718,73,2718
2719,46,2719
2720,46,2720
2721,2,2721
2722,90,2722
2723,58,2723
2724,96,2724
2725,6,2725
2726,88,2726
2727,83,2727
2728,21,2728
2729,59,2729
2730,12,2730
2731,90,2731
2732,93,2732
2733,21,2733
2734,96,2734
2735,77,2735
2736,66,2736
2737,51,2737
2738,34,2738
2739,94,2739
2740,29,2740
2741,51,2741
2742,34,2742
2743,67,2743
2744,27,2744
2745,93,2745
2746,49,2746
2747,53,2747
2748,28,2748
2749,81,2749
2750,8,2750
2751,45,2751
2752,33,2752
2753,40,2753
2754,37,2754
2755,50,2755
2756,23,2756
2757,12,2757
2758,16,2758
2759,77,2759
2760,37,2760
2761,37,2761
2762,79,2762
2763,57,2763
2764,17,2764
2765,91,2765
2766,16,2766
2767,58,2767
2768,74,2768
2769,19,2769
2770,68,2770
2771,6,2771
2772,1,2772
2773,48,2773
2774,13,2774
2775,3,2775
2776,70,2776
2777,44,2777
2778,78,2778
2779,2,2779
2780,8,2780
2781,17,2781
2782,54,2782
2783,50,2783
2784,40,2784
2785,57,2785
2786,5,2786
2787,80,2787
2788,39,2788
2789,42,2789
2790,30,2790
2791,98,2791
2792,14,2792
2793,46,2793
2794,52,2794
2795,69,2795
2796,26,2796
2797,78,2797
2798,52,2798
2799,95,2799
2800,10,2800
2801,10,2801
2802,27,2802
2803,82,2803
2804,82,2804
2805,1,2805
2806,67,2806
2807,42,2807
2808,63,2808
2809,15,2809
2810,24,2810
2811,18,2811
2812,39,2812
2813,7,2813
2814,86,2814
2815,91,2815
2816,88,2816
2817,54,2817
2818,26,2818
2819,93,2819
2820,91,2820
2821,28,2821
2822,13,2822
2823,62,2823
2824,50,2824
2825,53,2825
2826,53,2826
2827,83,2827
2828,62,2828
2829,40,2829
2830,52,2830
2831,96,2831
2832,23,2832
2833,77,2833
2834,8,2834
2835,22,2835
2836,78,2836
2837,25,2837
2838,57,2838
2839,82,2839
2840,53,2840
2841,24,2841
2842,78,2842
2843,85,2843
2844,35,2844
2845,39,2845
2846,15,2846
2847,65,2847
2848,10,2848
2849,52,2849
2850,7,2850
2851,19,2851
2852,98,2852
2853,64,2853
2854,21,2854
2855,38,2855
2856,57,2856
2857,10,2857
2858,14,2858
2859,48,2859
2860,75,2860
2861,17,2861
2862,36,2862
2863,93,2863
2864,47,2864
2865,14,2865
2866,60,2866
2867,66,2867
2868,7,2868
2869,91,2869
2870,17,2870
2871,54,2871
2872,60,2872
2873,8,2873
2874,6,2874
2875,99,2875
2876,37,2876
2877,61,2877
2878,38,2878
2879,98,2879
2880,1,2880
2881,92,2881
2882,95,2882
2883,15,2883
2884,9,2884
2885,98,2885
2886,15,2886
2887,33,2887
2888,68,2888
2889,64,2889
2890,100,2890
2891,65,2891
2892,47,2892
2893,59,2893
2894,87,2894
2895,37,2895
2896,66,2896
2897,54,2897
2898,13,2898
2899,7,2899
2900,17,2900
2901,13,2901
2902,20,2902
2903,65,2903
2904,17,2904
2905,97,2905
2906,88,2906
2907,92,2907
2908,44,2908
2909,34,2909
2910,54,2910
2911,52,2911
2912,3,2912
2913,53,2913
2914,32,2914
2915,82,2915
2916,30,2916
2917,48,2917
2918,25,2918
2919,82,2919
2920,98,2920
2921,84,2921
2922,75,2922
2923,10,2923
2924,26,2924
2925,57,2925
2926,95,2926
2927,34,2927
2928,99,2928
2929,59,2929
2930,16,2930
2931,78,2931
2932,57,2932
2933,42,2933
2934,91,2934
2935,95,2935
2936,91,2936
2937,72,2937
2938,53,2938
2939,92,2939
2940,22,2940
2941,37,2941
2942,14,2942
2943,80,2943
2944,42,2944
2945,86,2945
2946,72,2946
2947,83,2947
2948,66,2948
2949,72,2949
2950,19,2950
2951,1,2951
2952,14,2952
2953,5,2953
2954,40,2954
2955,67,2955
2956,71,2956
2957,84,2957
2958,48,2958
2959,81,2959
2960,69,2960
2961,18,2961
2962,43,2962
2963,19,2963
2964,5,2964
2965,26,2965
2966,5,2966
2967,40,2967
2968,60,2968
2969,96,2969
2970,24,2970
2971,95,2971
2972,83,2972
2973,11,2973
2974,49,2974
2975,21,2975
2976,68,2976
2977,42,2977
2978,12,2978
2979,68,2979
2980,13,2980
2981,94,2981
2982,71,2982
2983,81,2983
2984,34,2984
2985,12,2985
2986,6,2986
2987,26,2987
2988,76,2988
2989,82,2989
2990,51,2990
2991,32,2991
2992,28,2992
2993,59,2993
2994,54,2994
2995,56,2995
2996,4,2996
2997,32,2997
2998,74,2998
2999,48,2999
3000,85,3000
3001,47,3001
3002,46,3002
3003,9,3003
3004,79,3004
3005,61,3005
3006,23,3006
3007,51,3007
3008,73,3008
3009,49,3009
3010,43,3010
3011,90,3011
3012,45,3012
3013,84,3013
3014,82,3014
3015,58,3015
3016,57,3016
3017,41,3017
3018,80,3018
3019,97,3019
3020,93,3020
3021,65,3021
3022,37,3022
3023,27,3023
3024,43,3024
3025,51,3025
3026,66,3026
3027,34,3027
3028,1,3028
3029,43,3029
3030,17,3030
3031,88,3031
3032,3,3032
3033,87,3033
3034,28,3034
3035,76,3035
3036,92,3036
3037,6,3037
3038,15,3038
3039,19,3039
3040,69,3040
3041,9,3041
3042,1,3042
3043,77,3043
3044,72,3044
3045,92,3045
3046,88,3046
3047,17,3047
3048,30,3048
3049,76,3049
3050,18,3050
3051,63,3051
3052,77,3052
3053,29,3053
3054,63,3054
3055,35,3055
3056,35,3056
3057,69,3057
3058,33,3058
3059,33,3059
3060,28,3060
3061,29,3061
3062,89,3062
3063,98,3063
3064,92,3064
3065,52,3065
3066,97,3066
3067,65,3067
3068,30,3068
3069,78,3069
3070,75,3070
3071,19,3071
3072,38,3072
3073,60,3073
3074,85,3074
3075,38,3075
3076,80,3076
3077,43,3077
3078,37,3078
3079,27,3079
3080,90,3080
3081,13,3081
3082,41,3082
3083,95,3083
3084,55,3084
3085,40,3085
3086,69,3086
3087,22,3087
3088,45,3088
3089,10,3089
3090,73,3090
3091,5,3091
3092,81,3092
3093,94,3093
3094,91,3094
3095,26,3095
3096,68,3096
3097,43,3097
3098,4,3098
3099,69,3099
3100,94,3100
3101,74,3101
3102,17,3102
3103,98,3103
3104,64,3104
3105,76,3105
3106,3,3106
3107,77,3107
3108,39,3108
3109,15,3109
3110,98,3110
3111,82,3111
3112,54,3112
3113,75,3113
3114,81,3114
3115,73,3115
3116,54,3116
3117,49,3117
3118,12,3118
3119,2,3119
3120,43,3120
3121,20,3121
3122,59,3122
3123,45,3123
3124,66,3124
3125,65,3125
3126,72,3126
3127,93,3127
3128,81,3128
3129,71,3129
3130,61,3130
3131,21,3131
3132,14,3132
3133,28,3133
3134,84,3134
3135,44,3135
3136,87,3136
3137,2,3137
3138,40,3138
3139,49,3139
3140,51,3140
3141,63,3141
3142,86,3142
3143,73,3143
3144,83,3144
3145,87,3145
3146,55,3146
3147,15,3147
3148,49,3148
3149,5,3149
3150,18,3150
3151,76,3151
3152,71,3152
3153,95,3153
3154,50,3154
3155,13,3155
3156,28,3156
3157,55,3157
3158,64,3158
3159,79,3159
3160,95,3160
3161,78,3161
3162,35,3162
3163,29,3163
3164,30,3164
3165,25,3165
3166,27,3166
3167,54,3167
3168,72,3168
3169,56,3169
3170,12,3170
3171,61,3171
3172,88,3172
3173,76,3173
3174,59,3174
3175,98,3175
3176,96,3176
3177,23,3177
3178,49,3178
3179,13,3179
3180,63,3180
3181,70,3181
3182,7,3182
3183,1,3183
3184,64,3184
3185,59,3185
3186,14,3186
3187,43,3187
3188,85,3188
3189,31,3189
3190,26,3190
3191,46,3191
3192,53,3192
3193,78,3193
3194,50,3194
3195,92,3195
3196,67,3196
3197,38,3197
3198,6,3198
3199,12,3199
3200,16,3200
3201,38,3201
3202,35,3202
3203,61,3203
3204,77,3204
3205,35,3205
3206,9,3206
3207,88,3207
3208,68,3208
3209,67,3209
3210,56,3210
3211,44,3211
3212,98,3212
3213,47,3213
3214,67,3214
3215,4,3215
3216,30,3216
3217,66,3217
3218,75,3218
3219,5,3219
3220,10,3220
3221,97,3221
3222,20,3222
3223,83,3223
3224,27,3224
3225,94,3225
3226,100,3226
3227,21,3227
3228,91,3228
3229,56,3229
3230,5,3230
3231,61,3231
3232,57,3232
3233,23,3233
3234,31,3234
3235,96,3235
3236,36,3236
3237,21,3237
3238,92,3238
3239,47,3239
3240,43,3240
3241,11,3241
3242,89,3242
3243,100,3243
3244,27,3244
3245,23,3245
3246,77,3246
3247,45,3247
3248,76,3248
3249,69,3249
3250,99,3250
3251,46,3251
3252,85,3252
3253,24,3253
3254,22,3254
3255,67,3255
3256,51,3256
3257,98,3257
3258,88,3258
3259,87,3259
3260,7,3260
3261,49,3261
3262,58,3262
3263,14,3263
3264,71,3264
3265,22,3265
3266,80,3266
3267,60,3267
3268,49,3268
3269,62,3269
3270,97,3270
3271,70,3271
3272,6,3272
3273,7,3273
3274,70,3274
3275,82,3275
3276,11,3276
3277,55,3277
3278,35,3278
3279,78,3279
3280,87,3280
3281,44,3281
3282,37,3282
3283,29,3283
3284,91,3284
3285,56,3285
3286,23,3286
3287,88,3287
3288,15,3288
3289,68,3289
3290,93,3290
3291,7,3291
3292,73,3292
3293,32,3293
3294,47,3294
3295,63,3295
3296,70,3296
3297,81,3297
3298,44,3298
3299,53,3299
3300,17,3300
3301,66,3301
3302,40,3302
3303,34,3303
3304,22,3304
3305,15,3305
3306,38,3306
3307,97,3307
3308,58,3308
3309,71,3309
3310,20,3310
3311,62,3311
3312,57,3312
3313,8,3313
3314,23,3314
3315,49,3315
3316,30,3316
3317,41,3317
3318,12,3318
3319,91,3319
3320,19,3320
3321,87,3321
3322,23,3322
3323,40,3323
3324,7,3324
3325,34,3325
3326,47,3326
3327,87,3327
3328,52,3328
3329,33,3329
3330,92,3330
3331,38,3331
3332,54,3332
3333,10,3333
3334,5,3334
3335,20,3335
3336,59,3336
3337,51,3337
3338,68,3338
3339,33,3339
3340,6,3340
3341,60,3341
3342,95,3342
3343,43,3343
3344,3,3344
3345,71,3345
3346,39,3346
3347,88,3347
3348,49,3348
3349,57,3349
3350,64,3350
3351,29,3351
3352,10,3352
3353,15,3353
3354,3,3354
3355,11,3355
3356,19,3356
3357,29,3357
3358,6,3358
3359,45,3359
3360,56,3360
3361,45,3361
3362,33,3362
3363,52,3363
3364,73,3364
3365,26,3365
3366,72,3366
3367,34,3367
3368,8,3368
3369,17,3369
3370,79,3370
3371,20,3371
3372,48,3372
3373,48,3373
3374,60,3374
3375,47,3375
3376,81,3376
3377,94,3377
3378,63,3378
3379,90,3379
3380,33,3380
3381,55,3381
3382,29,3382
3383,74,3383
3384,56,3384
3385,20,3385
3386,15,3386
3387,53,3387
3388,41,3388
3389,52,3389
3390,68,3390
3391,15,3391
3392,56,3392
3393,66,3393
3394,69,3394
3395,26,3395
3396,43,3396
3397,20,3397
3398,80,3398
3399,9,3399
3400,51,3400
3401,99,3401
3402,15,3402
3403,50,3403
3404,58,3404
3405,18,3405
3406,52,3406
3407,67,3407
3408,6,3408
3409,7,3409
3410,83,3410
3411,53,3411
3412,88,3412
3413,28,3413
3414,31,3414
3415,8,3415
3416,47,3416
3417,24,3417
3418,26,3418
3419,47,3419
3420,2,3420
3421,1,3421
3422,94,3422
3423,86,3423
3424,34,3424
3425,76,3425
3426,16,3426
3427,44,3427
3428,93,3428
3429,18,3429
3430,87,3430
3431,20,3431
3432,6,3432
3433,90,3433
3434,57,3434
3435,40,3435
3436,44,3436
3437,15,3437
3438,93,3438
3439,64,3439
3440,28,3440
3441,88,3441
3442,66,3442
3443,72,3443
3444,59,3444
3445,64,3445
3446,79,3446
3447,55,3447
3448,5,3448
3449,60,3449
3450,54,3450
3451,58,3451
3452,95,3452
3453,86,3453
3454,49,3454
3455,16,3455
3456,94,3456
3457,39,3457
3458,23,3458
3459,99,3459
3460,50,3460
3461,68,3461
3462,44,3462
3463,57,3463
3464,60,3464
3465,25,3465
3466,81,3466
3467,80,3467
3468,89,3468
3469,17,3469
3470,42,3470
3471,42,3471
3472,8,3472
3473,19,3473
3474,50,3474
3475,7,3475
3476,99,3476
3477,22,3477
3478,35,3478
3479,68,3479
3480,6,3480
3481,80,3481
3482,55,3482
3483,95,3483
3484,6,3484
3485,40,3485
3486,11,3486
3487,67,3487
3488,4,3488
3489,83,3489
3490,36,3490
3491,10,3491
3492,74,3492
3493,37,3493
3494,42,3494
3495,97,3495
3496,27,3496
3497,95,3497
3498,45,3498
3499,2,3499
3500,4,3500
3501,63,3501
3502,7,3502
3503,25,3503
3504,71,3504
3505,46,3505
3506,16,3506
3507,60,3507
3508,66,3508
3509,22,3509
3510,25,3510
3511,97,3511
3512,19,3512
3513,99,3513
3514,85,3514
3515,77,3515
3516,86,3516
3517,60,3517
3518,87,3518
3519,82,3519
3520,72,3520
3521,60,3521
3522,51,3522
3523,63,3523
3524,12,3524
3525,19,3525
3526,21,3526
3527,94,3527
3528,29,3528
3529,21,3529
3530,55,3530
3531,79,3531
3532,1,3532
3533,45,3533
3534,30,3534
3535,68,3535
3536,39,3536
3537,97,3537
3538,29,3538
3539,17,3539
3540,30,3540
3541,48,3541
3542,6,3542
3543,64,3543
3544,18,3544
3545,72,3545
3546,99,3546
3547,30,3547
3548,78,3548
3549,62,3549
3550,49,3550
3551,16,3551
3552,45,3552
3553,39,3553
3554,26,3554
3555,94,3555
3556,85,3556
3557,17,3557
3558,10,3558
3559,76,3559
3560,14,3560
3561,14,3561
3562,38,3562
3563,2,3563
3564,91,3564
3565,46,3565
3566,9,3566
3567,46,3567
3568,95,3568
3569,25,3569
3570,8,3570
3571,94,3571
3572,1,3572
3573,25,3573
3574,82,3574
3575,59,3575
3576,78,3576
3577,91,3577
3578,9,3578
3579,1,3579
3580,69,3580
3581,3,3581
3582,85,3582
3583,86,3583
3584,14,3584
3585,34,3585
3586,76,3586
3587,58,3587
3588,3,3588
3589,81,3589
3590,55,3590
3591,41,3591
3592,44,3592
3593,89,3593
3594,79,3594
3595,17,3595
3596,87,3596
3597,2,3597
3598,51,3598
3599,1,3599
3600,18,3600
3601,46,3601
3602,94,3602
3603,15,3603
3604,24,3604
3605,22,3605
3606,90,3606
3607,10,3607
3608,59,3608
3609,36,3609
3610,96,3610
3611,70,3611
3612,95,3612
3613,39,3613
3614,56,3614
3615,74,3615
3616,10,3616
3617,67,3617
3618,54,3618
3619,28,3619
3620,26,3620
3621,34,3621
3622,90,3622
3623,22,3623
3624,67,3624
3625,77,3625
3626,14,3626
3627,68,3627
3628,7,3628
3629,19,3629
3630,51,3630
3631,68,3631
3632,44,3632
3633,22,3633
3634,9,3634
3635,37,3635
3636,85,3636
3637,90,3637
3638,36,3638
3639,22,3639
3640,98,3640
3641,3,3641
3642,49,3642
3643,49,3643
3644,61,3644
3645,28,3645
3646,98,3646
3647,30,3647
3648,39,3648
3649,92,3649
3650,92,3650
3651,3,3651
3652,43,3652
3653,95,3653
3654,18,3654
3655,26,3655
3656,65,3656
3657,90,3657
3658,91,3658
3659,31,3659
3660,99,3660
3661,44,3661
3662,35,3662
3663,20,3663
3664,26,3664
3665,81,3665
3666,40,3666
3667,46,3667
3668,77,3668
3669,100,3669
3670,38,3670
3671,31,3671
3672,24,3672
3673,71,3673
3674,87,3674
3675,81,3675
3676,7,3676
3677,83,3677
3678,33,3678
3679,89,3679
3680,38,3680
3681,36,3681
3682,57,3682
3683,16,3683
3684,97,3684
3685,36,3685
3686,55,3686
3687,95,3687
3688,54,3688
3689,18,3689
3690,49,3690
3691,76,3691
3692,3,3692
3693,97,3693
3694,16,3694
3695,62,3695
3696,53,3696
3697,62,3697
3698,31,3698
3699,26,3699
3700,72,3700
3701,21,3701
3702,25,3702
3703,47,3703
3704,30,3704
3705,32,3705
3706,62,3706
3707,40,3707
3708,67,3708
3709,10,3709
3710,93,3710
3711,1,3711
3712,9,3712
3713,17,3713
3714,1,3714
3715,69,3715
3716,16,3716
3717,37,3717
3718,62,3718
3719,4,3719
3720,54,3720
3721,58,3721
3722,49,3722
3723,22,3723
3724,13,3724
3725,52,3725
3726,60,3726
3727,4,3727
3728,23,3728
3729,70,3729
3730,9,3730
3731,81,3731
3732,48,3732
3733,16,3733
3734,15,3734
3735,44,3735
3736,85,3736
3737,73,3737
3738,30,3738
3739,20,3739
3740,93,3740
3741,77,3741
3742,37,3742
3743,53,3743
3744,69,3744
